Num,lat,lon,value,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
798,51.38583333,13.275,0.594166667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
799,51.38583333,13.275,0.282083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
800,51.38583333,13.275,0.420416667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
801,51.38583333,13.275,0.191666667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
802,51.38583333,13.275,0.26,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
803,51.38583333,13.275,0.243333333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
804,51.38583333,13.275,0.362083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
805,51.38583333,13.275,0.612083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
806,51.38583333,13.275,1.253333333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
807,51.38583333,13.275,0.51375,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
808,51.38583333,13.275,1.030416667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
809,51.38583333,13.275,0.292916667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
810,51.38583333,13.275,0.505833333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
811,51.38583333,13.275,0.48,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
812,51.38583333,13.275,0.665833333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
813,51.38583333,13.275,3.172083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
814,51.38583333,13.275,3.98875,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
815,51.38583333,13.275,1.70875,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
816,51.38583333,13.275,2.562083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
817,51.38583333,13.275,0.95,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
818,51.38583333,13.275,1.406666667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
819,51.38583333,13.275,1.251666667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
820,51.38583333,13.275,3.635416667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
821,51.38583333,13.275,6.122916667,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
822,51.38583333,13.275,7.6,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
823,51.38583333,13.275,3.41375,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
824,51.38583333,13.275,4.182083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
825,51.38583333,13.275,1.7325,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
826,51.38583333,13.275,2.237083333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
827,51.38583333,13.275,4.94875,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
828,51.38583333,13.275,9.055833333,9.317657,722.0949,598,23.72301,6427,529.8469,0.45,122.3917,14.01667,5.833333,0.1003,1.34,6.6,39,48,12,29,15.9,0.9,500,101.123,12.8918,0.199163,5193,1.507601,0.534,0.1792746,0.3181807,11.39503,NaN,NaN,46.03102,13.94988,0.9641122,0.02075049
829,37.55,118.5,7,13.03444,1083.111,601,115.6632,3904,638.2999,0.8333333,186.2083,18.64167,8.333333,0.0771,1.34,7.9,43,44,13,29,5.1,0.4,500,88.86,12.0081,0.1556423,2904,0.5490742,0.346,0.1937159,0.233534,16.23492,0.5862765,NaN,80.8091,24.50342,0.7345145,0.1758595
830,37.55,118.5,30.66,13.03444,1083.111,601,115.6632,3904,638.2999,0.8333333,186.2083,18.64167,8.333333,0.0771,1.34,7.9,43,44,13,29,5.1,0.4,500,88.86,12.0081,0.1556423,2904,0.5490742,0.346,0.1937159,0.233534,16.23492,0.5862765,NaN,80.8091,24.50342,0.7345145,0.1758595
831,37.55,118.5,25.2,13.03444,1083.111,601,115.6632,3904,638.2999,0.8333333,186.2083,18.64167,8.333333,0.0771,1.34,7.9,43,44,13,29,5.1,0.4,500,88.86,12.0081,0.1556423,2904,0.5490742,0.346,0.1937159,0.233534,16.23492,0.5862765,NaN,80.8091,24.50342,0.7345145,0.1758595
832,64.18333333,19.55,172.2,1.672635,916.4215,613,34.027,10374,322.6117,0.25,98.49167,7.016667,-1.708333,0.3704,0.85,4.5,47,37,14,27,128.8,7,800,534.939,86.9302,NaN,5481,0.7582597,0.486,0.03591468,0.3663366,10.9327,15.54156,0.9364862,56.52773,10.28233,0.9973367,0.003547262
833,57.1,14.53333333,237.3,5.750167,689.5311,694,20.76456,9868,506.5893,0.3,113.225,10.39167,2.575,0.2237,1.16,5.3,52,32,16,34,64.6,3.5,600,190.842,42.7795,NaN,6417,2.375053,0.58,0.08668984,0.3684995,9.037681,14.9502,0.8961263,52.62487,8.778648,0.9283797,0.06195125
834,57.05,12.85,194.6,6.203792,646.1393,1042,22.16107,15909,563.753,0.2583333,110.675,10.30833,3.45,0.3231,1,4.9,50,33,15,28,107.1,5.6,700,228.425,46.3143,0.2016721,6830,2.612066,0.592,0.1111073,0.3748346,9.075376,14.37144,1.13246,64.89937,11.04475,0.9618641,0.04828892
835,64.18333333,19.55,350.7,1.672635,916.4215,613,34.027,10374,322.6117,0.25,98.49167,7.016667,-1.708333,0.3704,0.85,4.5,47,37,14,27,128.8,7,800,534.939,86.9302,NaN,5481,0.7582597,0.486,0.03591468,0.3663366,10.9327,15.54156,0.9364862,56.52773,10.28233,0.9973367,0.003547262
836,57.1,14.53333333,340.9,5.750167,689.5311,694,20.76456,9868,506.5893,0.3,113.225,10.39167,2.575,0.2237,1.16,5.3,52,32,16,34,64.6,3.5,600,190.842,42.7795,NaN,6417,2.375053,0.58,0.08668984,0.3684995,9.037681,14.9502,0.8961263,52.62487,8.778648,0.9283797,0.06195125
837,57.05,12.85,270.2,6.203792,646.1393,1042,22.16107,15909,563.753,0.2583333,110.675,10.30833,3.45,0.3231,1,4.9,50,33,15,28,107.1,5.6,700,228.425,46.3143,0.2016721,6830,2.612066,0.592,0.1111073,0.3748346,9.075376,14.37144,1.13246,64.89937,11.04475,0.9618641,0.04828892
838,-37.8,145.7166667,15.09634,11.41209,401.4281,1472,25.09069,10233,920.3915,0.55,178.1833,18.23333,7.158333,0.1559,1.5,5.5,69,15,16,32,21.1,2,500,105.058,17.1524,0.1080473,15205,1.571471,0.82,0.03438634,0.3635959,8.380286,14.70454,1.07903,64.8347,15.06549,0.8776122,0.115509
839,-37.9,145.7333333,14.50582,11.41209,401.4281,1472,25.09069,10233,920.3915,0.55,178.1833,18.23333,7.158333,0.1559,1.5,5.5,69,15,16,32,21.1,2,500,105.058,17.1524,0.1080473,15205,1.571471,0.82,0.03438634,0.3635959,8.380286,14.70454,1.07903,64.8347,15.06549,0.8776122,0.115509
840,-37.8,145.7166667,345.22474,11.41209,401.4281,1472,25.09069,10233,920.3915,0.55,178.1833,18.23333,7.158333,0.1559,1.5,5.5,69,15,16,32,21.1,2,500,105.058,17.1524,0.1080473,15205,1.571471,0.82,0.03438634,0.3635959,8.380286,14.70454,1.07903,64.8347,15.06549,0.8776122,0.115509
841,-37.9,145.7333333,465.7009,11.41209,401.4281,1472,25.09069,10233,920.3915,0.55,178.1833,18.23333,7.158333,0.1559,1.5,5.5,69,15,16,32,21.1,2,500,105.058,17.1524,0.1080473,15205,1.571471,0.82,0.03438634,0.3635959,8.380286,14.70454,1.07903,64.8347,15.06549,0.8776122,0.115509
842,-37.8,145.7166667,97.77614,11.41209,401.4281,1472,25.09069,10233,920.3915,0.55,178.1833,18.23333,7.158333,0.1559,1.5,5.5,69,15,16,32,21.1,2,500,105.058,17.1524,0.1080473,15205,1.571471,0.82,0.03438634,0.3635959,8.380286,14.70454,1.07903,64.8347,15.06549,0.8776122,0.115509
843,-37.9,145.7333333,59.97964,11.41209,401.4281,1472,25.09069,10233,920.3915,0.55,178.1833,18.23333,7.158333,0.1559,1.5,5.5,69,15,16,32,21.1,2,500,105.058,17.1524,0.1080473,15205,1.571471,0.82,0.03438634,0.3635959,8.380286,14.70454,1.07903,64.8347,15.06549,0.8776122,0.115509
844,48.712325,9.1902,27.2125,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
845,48.712325,9.1902,24.41,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
846,48.712325,9.1902,165.43,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
847,48.712325,9.1902,66.32916667,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
848,48.712325,9.1902,48.97416667,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
849,48.712325,9.1902,143.2991667,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
850,48.712325,9.1902,41.68666667,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
851,48.712325,9.1902,39.58520833,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
852,48.712325,9.1902,54.13875,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
853,48.712325,9.1902,63.9425,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
854,48.712325,9.1902,40.25,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
855,48.712325,9.1902,276.235,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
856,48.712325,9.1902,60.67208333,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
857,48.712325,9.1902,37.6,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
858,48.712325,9.1902,144.44375,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
859,48.712325,9.1902,33.74270833,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
860,48.712325,9.1902,30.1425,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
861,48.712325,9.1902,37.49770833,9.237,657.7059,744,27.65899,8640,601.1566,0.4416667,131.3833,14.73333,5.775,0.1944,1.29,6.2,39,42,19,37,30.3,1.6,600,100.025,18.5145,NaN,8118,1.291124,NaN,0.1403478,0.3256193,12.67502,1.932091,NaN,NaN,NaN,0.9402727,0.06286622
862,40.05,-105.6,62.35364,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
863,40.05,-105.6,82.92758,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
864,40.05,-105.6,76.04448,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
865,40.05,-105.6,46.52753,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
866,40.05,-105.6,59.7662,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
867,40.05,-105.6,63.33335,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
868,40.05,-105.6,78.55656,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
869,40.05,-105.6,49.3913,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
870,40.05,-105.6,37.96134,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
871,40.05,-105.6,37.13235,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
872,40.05,-105.6,37.86086,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
873,40.05,-105.6,20.87919,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
874,40.05,-105.6,34.72075,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
875,40.05,-105.6,18.7188,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
876,40.05,-105.6,20.42702,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
877,40.05,-105.6,26.85794,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
878,40.05,-105.6,5.85695,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
879,40.05,-105.6,13.19222,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
880,40.05,-105.6,52.8831,0.5298959,746.0379,631,16.79548,5687,535.4294,0.4416667,179.1833,7.508333,-6.283333,0.1033,1.32,6.2,59,29,12,22,7.4,1,400,378.918,21.4377,0.1436622,1844,1.926671,0.182,0.05905563,0.3028616,8.858274,15.71517,1.404683,59.518,12.67873,0.9747285,0.0228939
